"Data Source","World Development Indicators",

"Last Updated Date","2023-03-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Cuba","CUB","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","6.70622162852068","3.1852264504472","2.0034921722484","-0.251178534440413","8.31196746517315","4.4774699742332","7.90384817628656","5.96671973836118","0.625645944036805","-5.1830919324148","19.2088668933812","8.25526413457453","4.61209493279864","7.06173570531658","0.76075051376958","-0.749975745712177","-3.26626154069136","2.72549611533863","-0.293073336526533","-3.85721547633095","-11.4190047864226","-12.1540307005825","-15.3271988659603","0.28886142955011","2.08685619120084","7.48140632049213","2.45541537281535","-0.16427686620186","5.84020590432965","5.57432164122072","2.87622867106792","1.144029242407","3.52243390954436","5.52482706066367","10.995788111602","11.9213997864365","7.1740326579004","4.05476387695902","1.39217817327636","2.32476685109735","2.72684625087871","2.91852839958906","2.63607524929792","0.954420824338413","4.36567926239748","0.494991592951592","1.85940928423317","2.3221413989682","-0.0629731044584929","-10.8222657978536","1.65281715243313",
"Curacao","CUW","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.00794601323111","0.274293371213943","-1.75868169706047","-1.50534018302206","-1.85843997498654","-0.940961791444465","0.466173824147887","0.910342294763453","-1.17689651776027","-1.17626862745298","-0.806885914138348","-0.891840181102125","-1.92981358719987","-2.52388164399206","-1.0237908333789","-1.91851474380394","-2.04572548878107","-1.65173119081442","-2.20875753020357","-17.1256716583123","5.99595980839447",
"Cayman Islands","CYM","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.108078948142662","-3.23423698590973","-9.80970807421653","-5.36390587086157","-1.41613441008077","-1.20574235077592","-1.07292720063488","0.332869642446212","0.550605418987857","1.01116499815583","1.03211303625071","2.17337297172145","1.90976886440704","-7.33318541308731","0.606172724265349",
"Cyprus","CYP","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","21.2448763264558","16.3479761652767","7.37834654020062","9.05435179844343","4.61063906639076","0.828823792338625","4.77451138656848","4.71504118894418","7.35775708137754","3.61523862942296","2.52140831254908","5.90727264497278","7.50078204649797","6.41951156870091","5.13997141615243","-1.83474157588041","6.52783193235453","-1.70262499730467","3.73219876699218","6.41553825840404","-0.352381792342143","1.19622226260469","4.81774889848235","3.82959837248802","4.84415598419497","2.83812928420122","2.54106455308023","1.38361898031985","3.63080497983152","3.35377251789228","2.98129627294752","2.88411062572962","1.07656078281022","-4.61065116548453","-0.35676942021901","-2.11293575252182","-4.90738769065189","-6.37007736140256","-0.688984537939561","4.00942677175865","6.08587206849762","4.75451950432084","4.36695117286521","4.10745981071929","-5.45031779372218","5.64995024883682",
"Czechia","CZE","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-11.4025059921636","-0.608213656091351","-0.0420530817132345","2.87214348658624","6.56613352783346","4.38683273111739","-0.411069078029101","-0.26211493574327","1.48779208499693","4.29307146515178","3.43085754579758","1.76597431964622","3.61333896520242","4.78236579380949","6.45426173686403","6.47820360338791","4.95608533293907","1.83824019269181","-5.19898191898565","2.13688048446924","1.55018979013502","-0.923734450159557","-0.079052895284633","2.15450047888164","5.18140265379816","2.34055226080498","4.88972204225595","2.87546852691743","2.62495626738699","-5.73252689432169","5.43741089278156",
"Germany","DEU","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","2.94365017654113","3.80247601581306","4.44801719894595","0.850760324104428","-0.496434234538626","5.40021211134318","3.58143711174701","3.09818162904907","4.10433134190953","1.19869390758107","0.376242532945767","-0.300057816359015","1.83903418369323","3.17898719416294","2.55688360699232","2.24053499792906","1.24649968578119","3.30286372189374","3.09617999996819","4.35163905422439","4.34522005538682","1.15104633199144","-1.62568428424478","2.03735420973175","1.24614187560326","0.514437284599765","1.6433342731292","1.99848532107309","1.82142803058096","2.77322125091402","1.5105582606794","-0.365628327264105","-0.755077166602604","1.1970553521185","0.788917115869921","3.9336103307084","3.11424588261349","1.1520297421751","-5.45457716940945","4.33960677706354","5.86963573749217","0.230160992711959","0.163870562978019","1.7843418861469","0.617105353219898","1.40810207548923","2.29720604740949","0.678212594110718","0.828957962184475","-3.77542971403229","2.58355747499036",
"Djibouti","DJI","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.18526260113907","5.69115554959427","5.34352222970122","3.73748206795388","3.09308757962641","3.89452918731618","-0.298338539372381","3.35238354412549",
"Dominica","DMA","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","10.0233142991908","-18.6846456372394","13.0569131456072","10.8992337713109","4.56641165336671","3.06293367450121","4.67898506649614","1.90256790705024","7.64619857829933","6.91861039506129","8.44609063308232","0.410783328530883","6.16749039391011","1.84614136253339","2.07223326347076","2.07722609126304","-0.0074416917623239","3.02639601036907","3.1563759766956","2.31136094743643","3.98948858798727","0.704671153956227","2.86729855284918","0.219160830918042","-2.98316205987","6.07343219369756","2.85232515453862","0.50929171490175","4.55592572328571","6.3019415693594","7.11015618869033","-1.17677444321936","0.719489528083983","-0.204681673061273","-1.26869403565924","-0.900680192975955","3.92023812114483","-3.61516846835069","2.66392728155824","-7.05404668684338","2.93351857168791","4.60887025308973","-17.2616934692792","6.06757501603501",
"Denmark","DNK","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","5.63874355341882","4.84744696606228","-0.152610055415821","8.40011926479724","3.74368486786547","1.9191980165441","4.70161895014236","4.91238762287611","5.92188488846269","0.836281145615956","2.29169941915497","3.33661509279459","3.46561430939221","-1.58169239838823","-1.740305630023","5.65869817151685","1.55351412674875","1.90929019847323","3.61429036365747","-0.603929077550063","-0.637904150209579","3.76078942809312","2.66654494820963","4.22071102724783","3.96161086965421","4.76398608354309","0.127360298905671","-0.0621761791755944","0.584830839011062","1.31052516322782","1.13084019769691","1.6204208518857","-0.321959929787013","4.97734717856856","2.49224816939837","2.3194056984626","2.83266446548333","1.8476139445406","2.60794426036803","3.40068454610739","0.462534295314015","0.145880726640385","0.117358167353501","2.40323399664311","2.05511051582938","3.57206346379428","0.46273149419045","-1.09484212816196","-5.4140139985128","1.41948663073603","0.920393685285319","-0.149916088315891","0.513424427502201","1.10543346611018","1.62216625804921","2.44336887407066","2.16235511316152","1.4850851572351","1.13065749415978","-2.28001526350688","4.40223118214453",
"Dominican Republic","DOM","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","-5.47719187820917","13.2993441105481","3.14494552509603","3.44965440263188","-15.1150170049979","10.0945811892803","0.263965137764828","-2.65066612257093","7.78153586327592","14.979925057649","7.88337677368894","7.47449513344804","9.9546270145085","3.2893762385124","2.55910270502801","4.10105786304933","2.44276652850056","-0.282410044060597","2.10811105745248","5.53136646416338","1.98626620046012","-0.494795613049774","2.37727244835655","-0.921233010111592","-4.19199629909809","1.36562360100427","7.84031213516883","0.041052152089577","2.21941546302655","-7.42998327819636","-1.12786159425657","8.99065604829876","5.25672562005555","0.63626597051254","3.72718073541247","4.09218948821446","7.04476445747363","5.01302487443998","4.31218911356312","3.07584227693847","0.943739474942333","2.99736537466234","-2.72546246439585","1.17190849929456","7.97583136812364","7.77030734946598","6.0674209435771","1.90090507952465","-0.362882607935276","6.92448431266428","1.80067136186146","1.41538869475441","3.57246478499704","5.74838146329969","5.65574224309763","5.42560152292837","3.49047723780494","5.80704982687432","3.92893172690793","-7.71905867915002","11.0782763127603",
"Algeria","DZA","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","-15.127218311281","-20.9100736101248","32.1683023844384","4.01751951148736","4.4727875585053","-6.55691149468869","7.04508675056424","8.32799170788137","6.02171766561339","6.4567191719165","-13.307117520956","24.516490264536","1.37890965012839","4.89059091665371","1.23030064770113","3.29060997828461","1.36579432558175","6.12746778171132","4.31663692240622","-2.28805663474552","-0.257337989307544","2.9487290674965","1.92432382219008","2.08838138542038","0.235780267990009","-2.88917131778267","-3.66200969348607","-3.68262443658264","1.68827898356776","-1.68292794980542","-3.52816786244772","-0.538303712526769","-4.26893546208915","-2.96691420674064","1.82803697685721","2.28047201241705","-0.585445318575395","3.52432195672942","1.76686671662729","2.35458026894383","1.59249661529877","4.18516010399695","5.75804170531535","2.84249363853606","4.46524506524297","0.244873737894551","1.73036933083573","0.664881575775752","-0.208351661495513","1.69217009969687","0.964977575127364","1.41022666272693","0.797967812424986","1.76594123137923","1.6466572591571","1.16314757745835","-0.663171193402832","-0.707950481173555","-0.840856657898996","-6.72994165075228","1.79841972865751",
"East Asia & Pacific (excluding high income)","EAP","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","-13.4257431081017","-1.95547570163497","3.72942471821864","8.2378550482546","8.00754403027885","5.19154439230189","-3.92049788508635","-0.921755191310979","8.46407387091841","10.4023940765763","3.94568612687196","2.35768512509293","5.77681207715661","1.63549965909968","4.83218921110991","1.08260462031086","5.86145750588103","7.51995248977282","5.41264402321302","5.9162296417889","3.96947515789232","4.64826293272489","5.94859783244728","8.23202263616709","6.19703482745031","5.36951693269501","7.26609571639953","7.85591470214607","3.97118848957456","3.48410624827189","6.36900531785365","9.59589982821278","9.78096181771694","9.46108449222429","8.47232103759434","7.71199430355432","6.04092821807876","1.7067037535142","5.24513332234966","6.57004313515932","5.9876819129683","7.10389558696778","8.02036880779433","8.23307245491172","9.09352880491103","10.2098973745716","11.6356416425678","7.8091107836741","7.195355794543","9.13285680002502","7.82476527558862","6.66154671872769","6.40241698326479","6.13292037981212","5.88256542958054","5.79035919788194","5.89732762964886","5.83338878580591","5.18780296849894","0.819493508608971","6.89697607883659",
"Early-demographic dividend","EAR","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","1.81305498058346","0.85829472527368","2.09112953186457","5.35022679227204","2.894994614122","1.55406421091755","2.89816605789737","3.89989504944479","3.9185287093823","5.99074239353492","3.471693897222","4.39477621659972","4.76764795223936","4.1335613348173","-0.0124494824588766","4.64658971586944","1.63477827579572","-1.14663730242751","1.52730055319714","0.993490513800438","1.20716164474615","-2.77459086962747","-2.0389782255854","-0.287169644619283","-1.66396057987558","0.495117551818836","0.281835210146824","1.13568678280483","-0.0254343722570098","2.8948715165062","2.23930875985405","1.77461687263933","1.24176884603122","1.37009102991183","0.39031353507697","3.74783873533744","2.67500146013808","0.362067212830723","0.181910408957009","2.47135825744127","-0.802010353996351","0.0360804273678212","3.64699077085267","4.45926283791121","4.18100760648625","4.28020631358767","4.09635789429501","1.90938535579448","-0.702461149221875","4.92441126779349","3.32981441880855","2.7237583635455","2.66421913398128","2.70783628981606","3.0150855623788","3.08528111552138","3.17622543345726","2.48689987363555","1.06845236867026","-5.39576943620339","5.66144359507152",
"East Asia & Pacific","EAS","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","3.59074771994814","4.05851064234439","5.24273675667371","8.02683114105307","4.53612752366838","5.94695749684668","5.14125674810775","6.88555469138127","8.688261946515","2.72538089877349","2.59090192638148","4.72094350254177","5.2903256449485","-1.19081883208946","1.81608774505364","2.53833100710996","3.80159617248925","4.17913230935361","4.29502521145551","2.26028703071638","3.10736189052312","2.4745391165371","2.77550070724762","4.58825299040195","4.12794507958152","3.30607304738902","4.55183522441777","5.88369806247961","3.53090264915087","3.50420136658352","3.35438792508765","2.85037931170717","2.87239407131284","3.92213133220049","4.39804916442819","4.3746518200398","2.86428497278632","-0.647916237611682","2.69514538398667","4.40536441806539","2.38424648133497","3.50462007081886","4.11526200818435","5.06477226998892","5.11152578239444","5.66592581351361","6.68520309851135","3.63143790347429","1.84721054330726","6.87733244852609","4.71696701460078","4.34577147223638","4.42775680376913","3.97874978361226","3.97289350098092","3.93518846504119","4.31264443577422","4.11125229785165","3.43550034617756","-0.594543833358998","5.52811497387474",
"Europe & Central Asia (excluding high income)","ECA","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2.11688612314579","-5.57110802712219","-11.1250630553165","-6.25096608966977","-11.3697760577524","-2.00534302240857","-0.316336332762276","2.68813366472232","-1.64653843288568","2.36871545896416","8.39453081405937","2.62349722155687","5.46896701111643","6.86410633651209","8.15484293874424","7.20143403346344","7.98175828953158","7.51048969632639","3.82060112144586","-6.17106653795892","5.06203688680533","5.6879482846296","3.37970373898399","3.35227660072668","1.31762477642742","0.170359743537091","0.899755362775863","3.36114819904398","2.73415877090403","1.84497790019509","-1.48382815143997","6.86474887041364",
"Europe & Central Asia","ECS","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","2.90657292613652","3.88329635441711","5.19196702853191","1.39645143807937","-1.24824560595077","3.95527708813113","2.14205144655404","2.53034347879175","3.06789658420992","0.647592315505591","-0.17880478687286","0.348053252366469","1.38655093327836","2.03289923891184","2.18262858928142","2.11735123417628","2.43542933753102","3.58637115670216","2.93584108014322","1.81226521698585","-0.0814751903110249","-0.92151352731959","-1.07151749448172","0.978439336752828","1.94558632235872","1.49366627862481","2.81957742629129","2.45225596831347","2.75386295839337","4.21136360566807","2.06484135025484","1.39887446673283","1.53003152093764","2.87310622706688","2.34956948491968","3.50851360056856","3.274819686847","0.615529394992322","-4.81575984514807","2.29519671833845","2.09260906475734","-0.0393832112955579","0.37019611596709","1.40858596318942","1.57403028685566","1.46094824827614","2.48073531295904","1.85261399613756","1.52529665015935","-5.79516694861984","5.78023953379292",
"Ecuador","ECU","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","2.17414339717425","1.93880105047725","-0.812394264382831","4.32074559112883","0.293943453469097","-3.21214250596988","1.61313158090391","-1.01572060171132","1.67816322296741","3.83872150476874","3.30130738891607","2.08125576757476","10.7831128542109","8.14023279104677","7.9320719593603","4.47767928731813","-1.1335623909753","2.88276105422234","0.987374211514918","0.989018809230117","2.87212206244811","-1.96730603297574","-2.86662206062306","0.0422222259591507","1.33691585479501","0.894161128499988","-2.71208262644195","3.33701890954217","-1.37238523115177","1.30216416418996","1.9838176198196","-0.0183417776277395","-0.0291534015378119","2.2845320161192","0.359639647884279","-0.113109061948791","2.47749961736288","1.47324406559667","-6.36916360582323","-0.62524091265476","2.24218068200726","2.3041336944295","0.942184171446428","6.3448823359072","3.49119549287971","2.62199670885737","0.449299320479653","4.55994357811207","-1.1113644744221","1.82064769346837","6.11153231629918","3.96251917938639","3.3505462425089","2.2604243692314","-1.37151925896104","-2.6904994760865","0.790527393070477","-0.608002128663117","-1.87968820683531","-9.07131766962168","3.01037816290692",
"Egypt, Arab Rep.","EGY","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","2.45753430859752","1.18745203676475","7.6426584400765","8.60830933650321","2.21847873633965","2.40583996479837","-1.66843335374655","-3.96616663525423","2.82891950931213","3.21211575772323","1.79222406028201","0.857889532663791","1.30398763882835","-0.60876780395121","6.56454832453434","10.7841452315561","6.50933373486725","6.01791295884469","1.95849454242783","7.20475813498742","4.59663439676609","7.07159734053732","2.28688779513473","6.76343139166956","2.91730673031738","1.91639576009027","1.04834760148019","2.63121118540627","2.1600286426134","2.99133208157647","-1.28389810002682","2.0728399996339","0.565475835430249","1.66492934324039","2.37393675663608","2.74967100323053","3.24290073161325","3.33540343757382","3.83570651336944","4.18886598427586","1.42787502683839","0.271350021282728","1.06125956720282","1.99860684847827","2.42012562619176","4.7841275676406","5.0180848212531","5.07816836999054","2.64591866475297","3.03669718658159","-0.457409358912784","-0.059787762454917","-0.153662236668836","0.531824068547877","2.0955383076368","2.19220862459244","2.12874338186353","3.33314697971565","3.68086224225046","1.79013824022125","1.62731869155992",
"Euro area","EMU","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","3.18767041652927","4.17762304992296","5.48013974838845","2.63886797708173","-1.26722791524008","4.57214094080922","2.67175565001727","2.69289572781643","3.43246713391521","1.70120613403869","0.122013429327339","0.423993121253005","1.18527130656823","2.21461969917721","2.12517815904192","2.2598702764363","2.25838885058384","3.96560448196219","3.66319810652604","3.13652074269871","2.14256665264831","0.950168012909842","-1.06613197148145","2.16265122842422","2.156952418063","1.42732135371037","2.46293590912249","2.81918453368029","2.6994667136606","3.52496225584366","1.80360790430885","0.448592111672852","0.137470782790231","1.73287820568821","1.15775026082545","2.75024868129985","2.46870092363547","-0.0727880285344611","-4.83069950418201","1.93933906873522","1.9353618404013","-1.060329402958","-0.558569806895932","1.05566182402286","1.74065478318678","1.56643640549892","2.39627658439483","1.53965771668443","1.46710132794492","-6.26463668347009","5.27765515647974",
"Eritrea","ERI","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.0039705597488","17.5962826605064","-2.61158378473094","4.10236406942519","6.61428572856325","0.405890028170191","-1.41783224142773","-4.61549158904921","5.70528962338497","-0.45165340605746","-6.54307320047569","-2.57785684643214","0.0898264853583157","-2.6320896954886","-0.1702292340252","-12.1725148060445","1.24550790591422","0.121591639500295","6.65218253497758","","","","","","","","","","",
"Spain","ESP","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","10.8044868564993","8.94647028978719","8.63949298897253","4.26724541658132","5.10563214429294","6.15343472456982","3.0641265961751","5.21217229135009","7.83908305108363","3.13732279396164","3.39592707264329","6.96219306126666","6.604025780909","4.4710682684825","-0.539096648865154","2.21777258293582","1.78565709993485","0.490728186630918","-0.83652808264543","1.39131541840831","-0.839887351604801","0.640408996416269","1.27551460782563","1.36289714821483","1.95132927102915","2.94527940456537","5.27376285896987","4.87169207195734","4.6628151972627","3.6757679509781","2.2853247769005","0.436114989696421","-1.54335824397906","1.89690689457345","2.30495706842429","2.23385341708342","3.26876678628385","3.96196525367681","4.06788626828171","4.7764007853099","3.21413456681397","1.28997718123523","1.13629398955948","1.35864861113495","1.91574639257924","2.35777247171723","1.70457158797855","-0.709644824380291","-4.61174792296352","-0.297178903863639","-1.16620390689791","-3.02190653735798","-1.07974126518728","1.69935265928203","3.91911726500582","2.95081590903861","2.73447515505379","1.83746046437267","1.25463175469125","-11.7575591274843","5.40811294229356",
"Estonia","EST","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.5027844711456","14.3472100174539","5.346900129209","-0.717824476276647","9.55641846932483","6.68103354089904","7.44984042828682","8.27771228482102","7.44441637457827","10.1549947926276","10.4147342313026","8.07102533368965","-4.87728652816892","-14.4643283839458","2.67816403908816","7.58921166461815","3.59836215956679","1.82015416069549","3.28187481366284","1.78627469426176","3.12553830458751","5.66403908236126","3.42361905839128","3.35497243936102","-0.747277944180098","7.89903259794904",
"Ethiopia","ETH","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","-2.86575165461683","5.34254230752128","-5.24616763726964","-13.5332080022118","6.56834996520617","10.1483818826936","-3.24353090144588","-3.99412319454811","-0.882676687132843","-10.9670136033382","-12.3144517141627","9.39861878772916","-0.20245107491192","2.69990136041849","8.88160076000142","-0.042347686519193","-6.36803177334706","2.02544694380902","2.98069409750323","5.18329610205465","-1.41943134945379","-4.9635486109287","10.3567353804701","8.68819314738802","7.74559571884001","8.32283205867725","7.6878600799579","5.79455379589757","9.4198734285809","8.0541204807153","5.61865391933833","7.58309892413058","7.31454492337771","7.45669509715687","6.50121149670628","6.62278907050467","3.99844025588089","5.52381056763929","3.28084798420211","2.92168551789752",
"European Union","EUU","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","3.07051491285335","4.05489702851665","5.32808045470385","2.47254678824432","-1.24015804132968","4.33774878301287","2.37341853448814","2.56919443851673","3.40556457978893","1.60439396566852","0.087433332618474","0.472801775614997","1.18251988368368","2.2643235381193","2.11160812912215","2.30660421148505","2.22409246642594","3.83081353367831","3.57157443038261","3.04243958196273","1.51214485847886","0.866518076901031","-0.895925854386491","2.39679733985764","2.4691192781081","1.71632881480035","2.49926097580766","2.87354800455235","2.78004142065957","3.77621312450351","2.04098090518991","0.878851784563594","0.54950607498958","2.20850480460841","1.56427054007861","3.15874178109215","2.81023010952259","0.318563254654265","-4.57461810242972","2.08212524146194","2.07457897567289","-0.84614787203742","-0.3268519663837","1.34445187590842","2.0841384818748","1.76073412450131","2.6772087330113","1.88650048929568","1.72179756283238","-5.74607967681514","5.50859307509761",
"Fragile and conflict affected situations","FCS","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","10.8101794543257","11.1062545009193","7.12824738582202","0.429281738003922","1.8261449220637","7.16233873196825","-2.70464329814045","4.82673899812387","1.85538101471737","-3.4686384357271","3.24681571452885","3.76966887575527","-6.01872305240072","-3.28875805364299","-6.89822325069306","-2.93306842222057","0.81697407485008","-0.215199356923748","2.00246885128882","0.999850004731954","-1.64306370787786","2.3279026486217","-9.55792274050913","-1.83737467184542","-4.12757430991697","-6.41812458012308","-2.51074756358872","1.32879205557978","2.71904406916622","3.45786030387454","1.01894703718533","3.12114627939199","2.02922273920368","2.13183773541476","-1.26134541692903","8.43054922393549","3.326191164096","3.35278218662052","3.56418835521883","2.56260627218509","0.378839555430872","4.34645895490995","-2.38635383523376","2.31031932357565","1.00970382901883","-0.15323589904888","-1.36903006460405","0.300536052207818","0.28781649089062","0.462313488449311","-0.0472082413770636","-6.2302037344448","0.0350687279477455",
"Finland","FIN","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","6.84796518131154","2.28404856663754","2.55747236438691","4.65485282571383","4.95238912726879","1.98984697557989","1.61702886566492","1.84500620711529","9.65690414767499","5.21143814151846","2.22782460921695","7.09615351634775","6.37797881063253","2.69745777918598","1.35402529417641","0.0423511737961206","-0.0405056479990975","2.62462573473223","6.84849475924992","5.06171469493218","0.884671017793906","2.5320040355945","2.5038433847941","2.68751989858703","3.11792568615647","2.42242981301986","3.28147644967387","4.91173969956324","4.70844333121183","0.224909953309819","-6.39894943925279","-3.83653305243031","-1.14148806321053","3.51588527380258","3.81987628771239","3.32766934196786","6.01805275790927","5.17759148031172","4.13757473719116","5.55399785284234","2.37665487011792","1.46092862242904","1.7608385701202","3.6905877973641","2.4286892269546","3.62894134847109","4.85231327619931","0.315886376754079","-8.51302848718304","2.71496673450685","2.07339631453335","-1.86559117436354","-1.35721561109078","-0.776108383146138","0.213029419665261","2.5163798952421","2.95053137282473","1.00565417029748","1.11326909206437","-2.34551224067012","2.75999867445375",
"Fiji","FJI","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","0.347881403173147","0.417942568727085","3.05994761256466","1.69120140524852","-5.56235330466035","-2.76723927041741","10.5390698649823","5.49611051457416","0.418664005190422","10.4210341316003","4.82948622664989","5.53965894583483","9.74492266565477","0.961114294154669","-1.12980028697909","0.8441660984668","3.66289832578018","-0.514143338204207","9.50369460194942","-4.00359973563627","3.74702627491921","-8.24747341970593","-6.26227858971056","5.80462905064508","-6.82944558647819","5.54502314605867","-8.1145681505443","-0.311128443824742","6.27985292460988","4.75261753344111","-3.24574419793183","5.82668139899579","1.82734267073256","4.88669047922954","2.31330463544994","4.23530470716007","-3.17657474674682","0.133232216956287","7.54805258731925","-2.77296232923001","0.931771647140692","2.15924542602002","0.00977558483236862","4.28088984862526","-0.247123291094439","0.911330811189174","-1.69281058294433","0.347435414506506","-1.89498024658327","2.52404964362454","2.34491097690483","1.11032817332519","4.45972948136782","5.36048700739296","4.31434596112975","2.31502521471403","5.27908031348818","3.81494911461249","-0.524468964168051","-17.1767090067782","-5.54140221290679",
"France","FRA","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","3.84105494153906","5.68236905559422","5.10907190628123","5.46145372589095","3.6938843570945","4.12301693456791","3.84352388360858","3.49813498219815","6.15758786777103","5.18259420021477","4.38614268593783","3.61261558758929","5.51117730542458","3.59486292593611","-1.51390996918339","3.87173104437157","2.97691030268932","3.47434519828724","3.04431996338921","1.0270407842842","0.487729693532614","1.91079871688389","0.701053708942496","1.00314686477849","1.09553899443948","1.80458442479406","2.01792141824646","4.18866519428298","3.81347220594314","2.43024696521512","0.163146327538627","1.09459803470457","-1.05943733477235","1.97632626445218","1.73616709894944","1.05172456046772","1.97211924452768","3.20515305526739","2.8886986204338","3.21238484755931","1.24252728979701","0.401189128588285","0.109402978570955","2.07662490819244","0.903680386720666","1.74108525754491","1.79523636713417","-0.302483826449375","-3.37039728344885","1.44824526229692","1.70061040175906","-0.171161336111382","0.0581495050462166","0.484564448270447","0.754024352327519","0.829056664516742","1.99499844733441","1.50053912327405","1.49589898756051","-8.0344742951426","6.53511998290108",
"Faroe Islands","FRO","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.46852594045788","0.236379022421247","1.59123579606191","1.83976913483599","5.4761979051281","1.51529283869752","4.94120933527194","-3.10605341954022","5.57503454828807","-3.58175461430108","-6.35509663110379","2.59848104293397","1.25355869456581","4.67436638413858","1.94948280475187","0.507494244597439","1.74200000565041","-2.76096584174978","2.49992422045129","0.49779898412865","-1.14699881419256","-1.66513660952943","1.87659231560208","2.5255221377722","2.90259605617813","-2.17962878706204","-4.01411142287299","-2.67764893895431","4.20325118906544","0.475192619993422","2.2126169514106","-0.239135779985418","0.766026841647061","-2.4024599418638","-4.06533058093541",
"Gabon","GAB","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","13.4433303003086","6.13612375635675","4.73030428606333","3.15259539124246","6.80885165251546","2.9635559289968","2.51257532909119","0.869156159549433","6.0461461593565","6.39289618316003","7.99801216450555","9.0833546256975","7.92792628556175","36.5564393285757","16.5994629415204","32.5637457473141","-14.628879690513","-25.8840512310675","-2.0097007840783","-0.0332087215594044","2.38547213387261","-5.63561342218269","2.80716105418581","4.62980194132734","-4.96311613554748","-3.49190880151832","-19.4051230071766","9.75905592819331","5.58970518246345","2.35448195283419","3.27928561418433","-5.65439710339732","1.22015196944625","1.03641228933186","2.32106790086499","1.0459529402367","3.12091247448183","0.909687405496882","-11.2029144222056","-4.36268695523565","-0.495554568762373","-2.85905618537072","-0.475164874647575","-2.06105046700549","-0.227534413559397","-5.66448543910244","2.7767833135993","-6.34241208334988","-3.11323998760122","3.48729414610895","3.38236084810524","1.5718549447385","2.00003924508228","0.887273108026633","0.721232639266972","-0.731650626043063","-2.06281675404621","-1.54487218362715","1.56821091959847","-3.96955863426069","-0.644205944387821",
